Date,Season,Round,Venue,Player,Team,Opposition,Status,GA,Match_id,CP,UP,ED,DE,CM,MI5,One.Percenters,BO,CCL,SCL,SI,MG,TO,ITC,T5,TOG,K,HB,D,M,G,B,T,HO,I50,CL,CG,R50,FF,FA,AF,SC
1/04/2018,2018,Round 2,Etihad Stadium,Toby McLean,Western Bulldogs,West Coast,Home,1,9529,12,19,23,74.2,0,1,4,0,2,2,6,327,6,6,0,77,15,16,31,3,0,1,5,0,3,4,0,3,3,0,110,125
1/04/2018,2018,Round 2,Etihad Stadium,Lachlan Hunter,Western Bulldogs,West Coast,Home,1,9529,9,16,23,88.5,0,2,1,1,1,2,9,459,4,8,0,93,19,7,26,9,2,0,2,0,7,3,2,3,4,1,119,114
1/04/2018,2018,Round 2,Etihad Stadium,Jason Johannisen,Western Bulldogs,West Coast,Home,0,9529,10,11,21,91.3,0,0,5,0,1,2,6,327,6,7,0,85,15,8,23,2,0,0,1,0,1,3,2,5,2,0,73,110
1/04/2018,2018,Round 2,Etihad Stadium,Marcus Bontempelli,Western Bulldogs,West Coast,Home,0,9529,10,13,19,82.6,0,1,1,0,2,2,5,370,5,4,0,85,11,12,23,2,1,0,3,0,6,4,4,0,1,3,73,102
1/04/2018,2018,Round 2,Etihad Stadium,Matthew Suckling,Western Bulldogs,West Coast,Home,1,9529,2,18,15,78.9,0,0,2,2,0,0,8,424,2,2,0,81,13,6,19,6,0,1,1,0,5,0,2,1,1,0,75,73
1/04/2018,2018,Round 2,Etihad Stadium,Mitch Honeychurch,Western Bulldogs,West Coast,Home,0,9529,6,14,13,68.4,1,1,2,0,0,0,9,262,4,3,0,80,13,6,19,6,0,0,0,0,1,0,2,2,1,1,67,67
1/04/2018,2018,Round 2,Etihad Stadium,Zaine Cordy,Western Bulldogs,West Coast,Home,0,9529,3,15,11,61.1,1,0,11,0,0,0,2,348,5,5,0,98,13,5,18,9,0,0,1,0,2,0,4,4,0,1,77,76
1/04/2018,2018,Round 2,Etihad Stadium,Bailey Williams,Western Bulldogs,West Coast,Home,1,9529,4,9,14,82.4,1,1,2,0,0,0,4,440,3,6,0,86,15,2,17,8,0,1,2,0,2,0,2,5,1,0,83,81
1/04/2018,2018,Round 2,Etihad Stadium,Luke Dahlhaus,Western Bulldogs,West Coast,Home,0,9529,9,8,10,66.7,0,1,3,0,3,0,6,107,4,2,1,82,6,9,15,4,0,0,3,0,2,3,2,1,1,1,58,51
1/04/2018,2018,Round 2,Etihad Stadium,Jackson Trengove,Western Bulldogs,West Coast,Home,0,9529,2,10,10,76.9,1,1,6,1,1,1,7,111,0,3,0,90,6,7,13,5,0,1,1,4,1,2,2,0,0,1,53,57
1/04/2018,2018,Round 2,Etihad Stadium,Bailey Dale,Western Bulldogs,West Coast,Home,0,9529,3,10,9,69.2,0,0,1,0,0,2,5,87,2,1,0,84,6,7,13,3,0,1,0,0,0,2,2,1,0,1,39,46
1/04/2018,2018,Round 2,Etihad Stadium,Caleb Daniel,Western Bulldogs,West Coast,Home,0,9529,0,13,11,84.6,0,0,2,0,0,0,4,177,4,0,0,80,9,4,13,7,0,0,1,0,2,0,4,3,0,1,57,37
1/04/2018,2018,Round 2,Etihad Stadium,Billy Gowers,Western Bulldogs,West Coast,Home,1,9529,1,12,8,61.5,0,5,0,0,0,1,7,324,2,0,0,82,11,2,13,8,1,3,0,0,3,1,1,0,0,0,70,57
1/04/2018,2018,Round 2,Etihad Stadium,Josh Dunkley,Western Bulldogs,West Coast,Home,0,9529,4,9,9,69.2,1,3,2,0,0,0,8,160,3,1,1,88,9,4,13,7,2,2,3,0,2,0,3,0,1,2,77,67
1/04/2018,2018,Round 2,Etihad Stadium,Easton Wood,Western Bulldogs,West Coast,Home,0,9529,4,8,10,83.3,4,0,4,0,0,0,2,167,2,5,0,83,8,4,12,9,0,0,0,0,2,0,0,2,0,0,59,66
1/04/2018,2018,Round 2,Etihad Stadium,Aaron Naughton,Western Bulldogs,West Coast,Home,0,9529,5,6,8,66.7,2,0,3,0,0,0,2,200,4,6,0,83,8,4,12,7,0,0,2,0,3,0,2,1,0,0,61,48
1/04/2018,2018,Round 2,Etihad Stadium,Ed Richards,Western Bulldogs,West Coast,Home,0,9529,5,6,6,54.5,1,0,1,1,0,0,0,148,2,5,0,85,5,6,11,6,0,0,1,0,1,0,2,2,0,1,46,49
1/04/2018,2018,Round 2,Etihad Stadium,Lukas Webb,Western Bulldogs,West Coast,Home,2,9529,2,8,9,90,0,0,1,0,0,2,5,158,0,0,1,72,5,5,10,2,0,0,4,0,3,2,1,1,1,1,45,53
1/04/2018,2018,Round 2,Etihad Stadium,Lin Jong,Western Bulldogs,West Coast,Home,0,9529,2,7,5,55.6,0,2,1,0,0,1,3,116,2,1,0,77,5,4,9,3,0,1,4,0,1,1,1,0,0,0,49,34
1/04/2018,2018,Round 2,Etihad Stadium,Timothy English,Western Bulldogs,West Coast,Home,0,9529,4,3,6,85.7,1,1,5,0,1,1,2,34,3,1,0,79,4,3,7,2,0,1,2,6,1,2,3,0,2,2,35,33
1/04/2018,2018,Round 2,Etihad Stadium,Jordan Roughead,Western Bulldogs,West Coast,Home,0,9529,2,2,4,80,1,0,2,0,0,0,1,92,1,0,0,42,4,1,5,1,0,0,2,3,0,0,3,0,0,2,22,31
1/04/2018,2018,Round 2,Etihad Stadium,Shannon Hurn,West Coast,Western Bulldogs,Away,0,9529,6,18,26,89.7,1,0,1,0,0,0,6,547,5,6,0,89,22,7,29,10,0,0,2,0,2,0,0,7,0,0,118,138
1/04/2018,2018,Round 2,Etihad Stadium,Andrew Gaff,West Coast,Western Bulldogs,Away,1,9529,13,14,23,85.2,0,0,1,0,2,3,9,315,5,6,0,87,16,11,27,5,1,0,1,0,4,5,2,3,0,1,92,103
1/04/2018,2018,Round 2,Etihad Stadium,Lewis Jetta,West Coast,Western Bulldogs,Away,0,9529,5,15,19,82.6,0,0,1,1,1,0,7,377,4,4,0,84,15,8,23,8,0,0,0,0,2,1,1,5,0,0,85,74
1/04/2018,2018,Round 2,Etihad Stadium,Chris Masten,West Coast,Western Bulldogs,Away,2,9529,5,14,15,75,0,0,0,0,0,0,7,295,2,5,0,84,11,9,20,4,0,0,1,0,4,0,0,1,0,0,67,75
1/04/2018,2018,Round 2,Etihad Stadium,Elliot Yeo,West Coast,Western Bulldogs,Away,2,9529,8,11,18,90,1,0,3,0,0,2,10,447,3,4,1,83,16,4,20,7,0,0,7,0,3,2,3,1,3,3,99,105
1/04/2018,2018,Round 2,Etihad Stadium,Luke Shuey,West Coast,Western Bulldogs,Away,0,9529,8,11,14,77.8,0,0,1,1,3,3,4,174,6,0,0,85,10,8,18,4,0,0,3,0,3,6,3,2,1,1,68,63
1/04/2018,2018,Round 2,Etihad Stadium,Dominic Sheed,West Coast,Western Bulldogs,Away,0,9529,10,9,11,61.1,0,1,2,0,2,3,6,170,3,3,0,73,11,7,18,2,0,0,2,0,3,5,3,1,0,1,58,67
1/04/2018,2018,Round 2,Etihad Stadium,Jack Redden,West Coast,Western Bulldogs,Away,0,9529,4,13,11,64.7,0,0,1,0,2,1,5,153,3,0,0,83,8,9,17,5,0,0,4,0,1,3,4,2,0,2,67,39
1/04/2018,2018,Round 2,Etihad Stadium,Liam Duggan,West Coast,Western Bulldogs,Away,1,9529,3,14,10,58.8,1,1,1,0,0,1,6,279,6,2,0,89,14,3,17,6,0,1,1,0,5,1,6,2,0,0,71,43
1/04/2018,2018,Round 2,Etihad Stadium,Mark Lecras,West Coast,Western Bulldogs,Away,1,9529,6,10,15,93.8,0,1,0,1,0,0,9,396,1,2,1,87,11,5,16,4,2,0,5,0,4,0,3,1,2,1,86,87
1/04/2018,2018,Round 2,Etihad Stadium,Jamie Cripps,West Coast,Western Bulldogs,Away,3,9529,4,12,15,93.8,0,3,2,0,0,0,12,303,1,4,2,88,10,6,16,6,1,0,3,0,3,0,1,0,1,0,79,92
1/04/2018,2018,Round 2,Etihad Stadium,Jack Darling,West Coast,Western Bulldogs,Away,2,9529,6,10,13,81.2,4,6,1,0,0,0,9,226,4,2,1,87,10,6,16,11,4,0,1,0,1,0,1,0,1,1,101,112
1/04/2018,2018,Round 2,Etihad Stadium,Scott Lycett,West Coast,Western Bulldogs,Away,0,9529,11,5,7,46.7,1,2,1,0,2,3,6,295,5,3,1,76,12,3,15,5,2,1,6,21,5,5,5,1,3,2,112,87
1/04/2018,2018,Round 2,Etihad Stadium,Bradley Sheppard,West Coast,Western Bulldogs,Away,0,9529,4,10,14,100,0,0,6,0,0,0,4,111,0,4,0,89,10,4,14,6,0,0,1,0,2,0,0,5,1,0,61,76
1/04/2018,2018,Round 2,Etihad Stadium,Jeremy McGovern,West Coast,Western Bulldogs,Away,0,9529,6,7,12,85.7,3,0,10,0,0,0,3,218,2,8,0,80,11,3,14,8,0,1,0,0,1,0,0,7,0,0,64,91
1/04/2018,2018,Round 2,Etihad Stadium,Tom Barrass,West Coast,Western Bulldogs,Away,0,9529,6,8,12,85.7,2,0,8,0,0,0,3,102,2,7,0,88,11,3,14,6,0,0,2,0,1,0,1,2,3,0,68,112
1/04/2018,2018,Round 2,Etihad Stadium,Liam Ryan,West Coast,Western Bulldogs,Away,0,9529,9,6,7,50,3,3,2,3,1,0,9,324,2,1,3,70,11,3,14,6,3,3,3,0,2,1,1,0,1,0,91,115
1/04/2018,2018,Round 2,Etihad Stadium,Jake Waterman,West Coast,Western Bulldogs,Away,1,9529,4,9,11,84.6,0,1,0,0,0,0,5,194,1,1,0,87,7,6,13,4,2,0,0,0,4,0,1,0,0,1,54,78
1/04/2018,2018,Round 2,Etihad Stadium,Daniel Venables,West Coast,Western Bulldogs,Away,0,9529,5,9,7,58.3,1,4,1,0,0,0,5,215,6,2,0,77,9,3,12,7,3,1,0,0,2,0,6,0,0,2,67,59
1/04/2018,2018,Round 2,Etihad Stadium,Jackson Nelson,West Coast,Western Bulldogs,Away,0,9529,1,9,9,81.8,0,0,2,1,0,0,3,266,2,1,0,89,10,1,11,7,0,0,2,0,0,0,1,2,0,0,61,49
1/04/2018,2018,Round 2,Etihad Stadium,Nicholas Naitanui,West Coast,Western Bulldogs,Away,0,9529,7,2,6,75,1,0,7,0,0,2,6,122,1,1,1,56,5,3,8,1,0,0,3,33,2,2,1,1,1,0,70,85
1/04/2018,2018,Round 2,Etihad Stadium,Willie Rioli,West Coast,Western Bulldogs,Away,1,9529,5,5,5,62.5,0,1,0,0,0,0,4,142,4,4,1,69,5,3,8,2,0,1,2,0,4,0,6,0,1,4,25,31
1/04/2018,2018,Round 2,SCG,Josh P. Kennedy,Sydney,Port Adelaide,Home,0,9530,20,14,18,54.5,1,0,4,0,3,5,6,454,6,4,0,86,16,17,33,3,0,1,4,0,7,8,8,1,0,1,105,100
1/04/2018,2018,Round 2,SCG,Jarrad McVeigh,Sydney,Port Adelaide,Home,2,9530,9,18,20,71.4,0,0,3,1,1,1,4,444,7,7,0,81,18,10,28,6,0,0,2,0,4,2,5,3,1,2,95,106
1/04/2018,2018,Round 2,SCG,Luke Parker,Sydney,Port Adelaide,Home,0,9530,17,5,19,70.4,0,0,1,0,4,8,5,264,4,2,0,87,11,16,27,1,1,0,6,1,5,12,3,1,1,1,97,105
1/04/2018,2018,Round 2,SCG,Isaac Heeney,Sydney,Port Adelaide,Home,1,9530,18,6,13,59.1,1,0,1,0,0,4,5,287,3,1,0,81,13,9,22,2,1,0,5,0,4,4,5,1,2,1,88,110
1/04/2018,2018,Round 2,SCG,Nick Smith,Sydney,Port Adelaide,Home,0,9530,9,12,12,57.1,0,0,1,0,1,0,0,226,6,8,0,97,11,10,21,4,0,0,5,0,2,1,3,4,2,0,87,80
1/04/2018,2018,Round 2,SCG,Harry Cunningham,Sydney,Port Adelaide,Home,0,9530,7,12,15,71.4,0,1,2,0,0,2,5,350,3,5,0,78,14,7,21,2,1,1,2,0,2,2,2,1,0,1,74,81
1/04/2018,2018,Round 2,SCG,Jake Lloyd,Sydney,Port Adelaide,Home,0,9530,8,12,13,65,0,0,2,0,0,3,3,206,3,6,0,89,11,9,20,5,0,0,2,0,1,3,2,2,1,0,75,71
1/04/2018,2018,Round 2,SCG,George Hewett,Sydney,Port Adelaide,Home,1,9530,13,8,13,65,0,0,0,0,0,2,5,184,4,4,0,80,7,13,20,1,0,0,4,0,1,2,3,0,0,1,63,88
1/04/2018,2018,Round 2,SCG,Oliver Florent,Sydney,Port Adelaide,Home,0,9530,10,7,13,65,0,0,2,0,1,3,4,410,7,7,1,82,15,5,20,4,0,1,4,0,4,4,2,1,2,1,83,73
1/04/2018,2018,Round 2,SCG,Daniel Hannebery,Sydney,Port Adelaide,Home,0,9530,9,8,10,55.6,0,0,2,0,0,3,1,250,4,1,0,62,9,9,18,3,0,0,6,0,3,3,2,1,1,2,73,87
1/04/2018,2018,Round 2,SCG,Heath Grundy,Sydney,Port Adelaide,Home,0,9530,5,11,11,68.8,1,0,6,0,0,0,2,207,3,4,0,78,7,9,16,4,0,0,2,0,0,0,2,5,1,0,60,68
1/04/2018,2018,Round 2,SCG,Kieren Jack,Sydney,Port Adelaide,Home,1,9530,7,7,6,37.5,0,0,1,0,2,1,4,178,3,1,0,71,12,4,16,2,0,1,4,0,4,3,2,0,2,1,66,50
1/04/2018,2018,Round 2,SCG,Dean Towers,Sydney,Port Adelaide,Home,0,9530,5,12,12,75,0,1,1,0,0,2,6,132,3,1,0,74,6,10,16,5,1,0,3,6,2,2,3,3,0,2,71,63
1/04/2018,2018,Round 2,SCG,Tom Papley,Sydney,Port Adelaide,Home,0,9530,4,12,9,56.2,0,2,3,0,1,0,6,184,3,1,0,86,10,6,16,4,1,2,2,0,2,1,3,2,1,2,65,64
1/04/2018,2018,Round 2,SCG,Lance Franklin,Sydney,Port Adelaide,Home,1,9530,5,8,8,53.3,2,2,0,1,0,1,10,442,4,1,1,96,15,0,15,5,4,2,2,0,6,1,4,0,0,1,91,87
1/04/2018,2018,Round 2,SCG,Callum Mills,Sydney,Port Adelaide,Home,0,9530,3,12,8,57.1,1,0,1,0,0,0,2,271,5,2,0,87,8,6,14,4,0,0,2,0,2,0,5,3,0,2,50,40
1/04/2018,2018,Round 2,SCG,Robbie Fox,Sydney,Port Adelaide,Home,0,9530,7,5,7,58.3,0,0,10,0,0,0,3,209,3,7,0,80,7,5,12,1,0,0,1,0,1,0,3,2,1,0,39,51
1/04/2018,2018,Round 2,SCG,Callum Sinclair,Sydney,Port Adelaide,Home,0,9530,10,3,3,27.3,0,1,6,0,0,3,4,131,3,0,0,80,6,5,11,1,0,1,4,44,2,3,4,1,1,0,93,75
1/04/2018,2018,Round 2,SCG,Lewis Melican,Sydney,Port Adelaide,Home,0,9530,2,9,7,63.6,0,0,7,0,0,0,1,206,3,2,0,87,8,3,11,3,0,0,3,0,0,0,1,2,0,0,51,56
1/04/2018,2018,Round 2,SCG,Dane Rampe,Sydney,Port Adelaide,Home,0,9530,1,5,6,75,0,0,7,0,0,0,1,115,1,3,0,85,5,3,8,2,0,0,1,0,0,0,3,2,0,0,31,40
1/04/2018,2018,Round 2,SCG,Will Hayward,Sydney,Port Adelaide,Home,0,9530,4,4,6,75,0,0,0,0,0,1,2,132,0,1,1,77,3,5,8,0,1,0,2,0,0,1,2,0,0,1,30,31
1/04/2018,2018,Round 2,SCG,Gary Rohan,Sydney,Port Adelaide,Home,0,9530,2,4,4,57.1,1,1,2,0,0,0,4,87,1,1,1,74,5,2,7,3,0,1,5,0,0,0,2,0,1,1,47,37
1/04/2018,2018,Round 2,SCG,Oliver Wines,Port Adelaide,Sydney,Away,1,9530,19,17,22,62.9,0,0,3,0,3,9,4,423,8,4,1,79,18,17,35,3,1,0,6,1,3,12,3,2,0,1,125,147
1/04/2018,2018,Round 2,SCG,Justin Westhoff,Port Adelaide,Sydney,Away,1,9530,12,16,17,63,0,0,5,0,1,2,2,299,6,5,1,82,19,8,27,1,0,0,6,11,2,3,6,3,2,3,104,111
1/04/2018,2018,Round 2,SCG,Robbie Gray,Port Adelaide,Sydney,Away,0,9530,12,13,14,53.8,0,0,2,0,2,2,3,174,4,5,2,83,12,14,26,3,1,0,10,0,3,4,3,1,0,0,119,111
1/04/2018,2018,Round 2,SCG,Travis Boak,Port Adelaide,Sydney,Away,1,9530,13,12,17,77.3,0,0,1,0,0,2,7,173,5,4,0,87,11,11,22,1,2,0,2,0,3,2,2,0,2,1,77,111
1/04/2018,2018,Round 2,SCG,Jared Polec,Port Adelaide,Sydney,Away,0,9530,10,11,16,76.2,0,0,3,0,2,3,3,692,7,5,0,86,17,4,21,4,2,1,2,0,6,5,1,7,0,1,89,126
1/04/2018,2018,Round 2,SCG,Steven Motlop,Port Adelaide,Sydney,Away,1,9530,3,16,15,75,0,1,0,2,0,0,8,408,2,1,2,85,11,9,20,2,1,2,2,0,4,0,4,0,1,2,68,70
1/04/2018,2018,Round 2,SCG,Darcy B-Jones,Port Adelaide,Sydney,Away,0,9530,5,15,14,70,0,1,3,0,0,3,2,175,3,3,0,83,11,9,20,3,0,0,0,0,0,3,2,3,0,0,60,70
1/04/2018,2018,Round 2,SCG,Thomas Jonas,Port Adelaide,Sydney,Away,0,9530,5,13,15,78.9,0,0,4,0,0,1,3,295,5,10,0,95,15,4,19,11,0,0,2,0,1,1,3,5,2,0,96,87
1/04/2018,2018,Round 2,SCG,Riley Bonner,Port Adelaide,Sydney,Away,0,9530,5,13,13,72.2,0,0,1,3,0,1,4,450,3,5,0,86,11,7,18,5,1,1,1,0,4,1,2,4,0,1,70,76
1/04/2018,2018,Round 2,SCG,Charlie Dixon,Port Adelaide,Sydney,Away,0,9530,13,7,9,52.9,0,0,3,0,1,3,8,262,3,3,0,85,9,8,17,2,0,0,5,32,4,4,2,2,1,1,99,102
1/04/2018,2018,Round 2,SCG,Sam Gray,Port Adelaide,Sydney,Away,0,9530,5,11,10,58.8,0,0,1,2,0,1,2,332,2,1,2,83,11,6,17,5,0,1,6,0,3,1,3,2,1,2,80,66
1/04/2018,2018,Round 2,SCG,Dom Barry,Port Adelaide,Sydney,Away,0,9530,4,11,9,60,0,0,1,0,1,1,4,196,2,1,2,65,6,9,15,2,0,0,7,0,6,2,2,0,1,0,71,62
1/04/2018,2018,Round 2,SCG,Dan Houston,Port Adelaide,Sydney,Away,0,9530,8,5,11,78.6,0,0,9,0,0,0,4,201,2,11,0,76,10,4,14,2,0,0,4,0,2,0,2,4,3,0,63,81
1/04/2018,2018,Round 2,SCG,Brad Ebert,Port Adelaide,Sydney,Away,0,9530,10,6,9,69.2,1,0,4,0,0,4,1,90,2,3,0,90,6,7,13,4,0,0,9,0,0,4,2,1,1,1,78,81
1/04/2018,2018,Round 2,SCG,Hamish Hartlett,Port Adelaide,Sydney,Away,0,9530,1,12,8,61.5,0,1,0,0,0,0,2,302,2,5,0,77,12,1,13,10,0,1,2,0,2,0,1,3,0,0,77,45
1/04/2018,2018,Round 2,SCG,Chad Wingard,Port Adelaide,Sydney,Away,0,9530,5,6,6,50,0,1,0,0,0,0,4,206,3,1,0,91,10,2,12,3,2,2,0,0,1,0,5,0,0,1,54,49
1/04/2018,2018,Round 2,SCG,Todd Marshall,Port Adelaide,Sydney,Away,0,9530,9,3,8,66.7,1,2,2,0,0,0,8,216,3,1,0,52,7,5,12,3,3,1,0,0,2,0,1,0,0,1,56,93
1/04/2018,2018,Round 2,SCG,Tom Clurey,Port Adelaide,Sydney,Away,0,9530,5,5,8,72.7,0,0,4,0,0,0,1,161,2,7,0,91,10,1,11,4,0,0,0,0,1,0,1,1,2,0,46,57
1/04/2018,2018,Round 2,SCG,Jack Watts,Port Adelaide,Sydney,Away,1,9530,5,4,6,60,0,0,0,0,0,0,1,60,2,2,2,84,4,6,10,0,0,0,5,0,2,0,1,0,1,0,45,44
1/04/2018,2018,Round 2,SCG,Tom Rockliff,Port Adelaide,Sydney,Away,0,9530,3,5,2,22.2,0,0,0,0,1,2,4,139,3,0,0,66,7,2,9,0,0,0,2,0,1,3,2,0,0,0,33,17
1/04/2018,2018,Round 2,SCG,Sam P-Pepper,Port Adelaide,Sydney,Away,0,9530,8,4,6,66.7,0,0,1,0,0,1,2,121,0,2,2,81,5,4,9,0,1,0,9,0,2,1,4,0,1,1,63,76
1/04/2018,2018,Round 2,SCG,Dougal Howard,Port Adelaide,Sydney,Away,0,9530,4,3,7,100,0,0,15,0,0,0,3,97,0,3,0,92,4,3,7,1,0,0,0,0,0,0,1,2,2,1,20,57
2/04/2018,2018,Round 2,MCG,Gary Jnr Ablett,Geelong,Hawthorn,Home,0,9531,15,20,25,71.4,1,1,0,1,1,4,7,421,8,4,0,93,17,18,35,7,1,1,6,0,3,5,5,2,2,1,138,144
2/04/2018,2018,Round 2,MCG,Patrick Dangerfield,Geelong,Hawthorn,Home,2,9531,15,18,20,64.5,2,1,0,1,2,4,9,509,4,1,0,89,16,15,31,4,2,1,3,0,4,6,0,1,3,0,118,130
2/04/2018,2018,Round 2,MCG,Joel Selwood,Geelong,Hawthorn,Home,0,9531,17,16,24,82.8,1,1,6,0,6,4,5,335,4,2,0,88,9,20,29,5,1,0,5,0,3,10,4,1,5,1,110,140
2/04/2018,2018,Round 2,MCG,Zach Tuohy,Geelong,Hawthorn,Home,1,9531,5,20,21,77.8,0,0,4,0,1,1,4,453,7,2,0,96,20,7,27,10,0,0,0,0,4,2,3,7,0,1,101,99
2/04/2018,2018,Round 2,MCG,Tim Kelly,Geelong,Hawthorn,Home,0,9531,13,17,18,66.7,0,0,3,0,2,2,12,500,7,5,1,86,20,7,27,6,1,0,4,0,7,4,6,2,4,1,115,117
2/04/2018,2018,Round 2,MCG,Cameron Guthrie,Geelong,Hawthorn,Home,0,9531,8,15,22,88,0,0,2,2,0,0,6,102,4,8,0,88,11,14,25,3,0,0,1,0,0,0,3,3,2,2,70,84
2/04/2018,2018,Round 2,MCG,Thomas Stewart,Geelong,Hawthorn,Home,0,9531,5,16,22,91.7,1,0,2,1,0,0,6,482,1,6,0,87,18,6,24,7,0,0,2,0,0,0,0,10,1,0,96,110
2/04/2018,2018,Round 2,MCG,Mark Blicavs,Geelong,Hawthorn,Home,0,9531,3,12,15,83.3,0,0,2,0,0,3,8,137,3,2,1,88,9,9,18,5,0,0,4,7,1,3,1,1,2,1,82,67
2/04/2018,2018,Round 2,MCG,Daniel Menzel,Geelong,Hawthorn,Home,3,9531,6,11,14,82.4,1,2,0,0,0,0,11,272,2,2,1,86,11,6,17,7,4,1,2,0,4,0,1,0,2,0,101,117
2/04/2018,2018,Round 2,MCG,Jake Kolodjashnij,Geelong,Hawthorn,Home,0,9531,3,12,14,93.3,0,0,5,0,0,0,4,61,0,4,0,85,8,7,15,5,0,0,0,0,0,0,0,2,0,0,53,52
2/04/2018,2018,Round 2,MCG,Brandan Parfitt,Geelong,Hawthorn,Home,2,9531,6,9,13,86.7,0,0,0,0,0,2,6,191,2,2,2,78,6,9,15,1,1,0,5,0,3,2,2,1,1,1,63,92
2/04/2018,2018,Round 2,MCG,Sam Menegola,Geelong,Hawthorn,Home,1,9531,6,8,8,57.1,1,0,1,0,0,1,5,188,3,0,0,66,7,7,14,4,1,0,0,0,3,1,3,0,0,1,50,57
2/04/2018,2018,Round 2,MCG,Mark O'Connor,Geelong,Hawthorn,Home,0,9531,2,10,10,83.3,1,0,1,0,0,0,4,18,2,3,0,84,8,4,12,7,0,0,2,0,1,0,2,3,1,2,56,62
2/04/2018,2018,Round 2,MCG,Zach Guthrie,Geelong,Hawthorn,Home,0,9531,2,11,8,66.7,0,0,2,0,0,1,3,184,2,4,0,92,9,3,12,5,0,0,1,0,1,1,2,2,1,2,47,45
2/04/2018,2018,Round 2,MCG,Tom Hawkins,Geelong,Hawthorn,Home,2,9531,6,7,6,54.5,2,3,3,0,0,1,7,186,0,2,1,93,9,2,11,7,1,1,3,0,3,1,1,0,1,1,69,70
2/04/2018,2018,Round 2,MCG,Rhys Stanley,Geelong,Hawthorn,Home,0,9531,7,5,9,81.8,1,1,1,0,0,2,3,123,1,1,0,83,4,7,11,2,2,0,2,28,0,2,4,0,0,3,71,67
2/04/2018,2018,Round 2,MCG,Cory Gregson,Geelong,Hawthorn,Home,0,9531,2,9,7,63.6,0,0,1,0,0,1,4,266,5,1,1,78,9,2,11,5,1,0,2,0,2,1,4,0,0,1,57,37
2/04/2018,2018,Round 2,MCG,Nakia Cockatoo,Geelong,Hawthorn,Home,1,9531,6,4,6,60,0,0,3,0,0,2,5,29,0,1,1,73,3,7,10,1,0,0,1,0,1,2,2,0,1,0,31,35
2/04/2018,2018,Round 2,MCG,Jed Bews,Geelong,Hawthorn,Home,0,9531,0,8,6,75,0,1,3,0,0,0,2,94,0,1,0,86,5,3,8,5,0,1,2,0,0,0,1,0,0,1,42,31
2/04/2018,2018,Round 2,MCG,Lachlan Fogarty,Geelong,Hawthorn,Home,0,9531,1,7,7,87.5,0,1,3,0,1,0,3,155,0,0,0,62,5,3,8,1,1,0,3,0,2,1,0,0,0,0,42,47
2/04/2018,2018,Round 2,MCG,James Parsons,Geelong,Hawthorn,Home,0,9531,1,6,6,85.7,0,2,1,0,0,0,3,224,3,1,1,84,6,1,7,3,2,0,1,0,1,0,0,1,0,0,45,50
2/04/2018,2018,Round 2,MCG,Jack Henry,Geelong,Hawthorn,Home,0,9531,2,3,5,100,0,0,1,0,0,0,1,47,0,2,0,35,3,2,5,2,0,0,2,0,0,0,0,2,1,0,28,27
2/04/2018,2018,Round 2,MCG,Tom Mitchell,Hawthorn,Geelong,Away,1,9531,23,17,25,62.5,0,0,1,0,9,4,9,595,9,6,2,92,21,19,40,4,2,0,4,0,9,13,6,0,2,2,137,148
2/04/2018,2018,Round 2,MCG,Jaeger O'Meara,Hawthorn,Geelong,Away,0,9531,8,11,15,71.4,0,0,0,0,4,2,8,281,3,1,0,73,9,12,21,3,1,0,3,0,4,6,5,1,1,4,67,63
2/04/2018,2018,Round 2,MCG,Isaac Smith,Hawthorn,Geelong,Away,0,9531,7,14,17,85,1,1,4,3,0,1,7,570,6,2,1,88,16,4,20,5,2,1,3,0,8,1,2,1,1,1,94,115
2/04/2018,2018,Round 2,MCG,Ricky Henderson,Hawthorn,Geelong,Away,1,9531,7,13,13,68.4,0,1,2,1,0,3,9,365,2,4,0,75,12,7,19,5,2,2,4,0,2,3,3,1,1,2,90,104
2/04/2018,2018,Round 2,MCG,Taylor Duryea,Hawthorn,Geelong,Away,1,9531,5,14,15,78.9,0,0,1,0,0,1,4,260,3,5,0,81,11,8,19,7,0,0,0,0,4,1,2,2,0,1,67,81
2/04/2018,2018,Round 2,MCG,James Sicily,Hawthorn,Geelong,Away,1,9531,3,14,15,78.9,0,0,4,0,0,0,5,512,5,4,0,93,14,5,19,3,0,0,2,0,5,0,4,3,3,1,69,61
2/04/2018,2018,Round 2,MCG,Ryan Burton,Hawthorn,Geelong,Away,1,9531,6,11,13,76.5,1,0,2,0,0,1,4,277,4,5,0,83,9,8,17,4,0,0,1,0,2,1,6,2,1,4,48,58
2/04/2018,2018,Round 2,MCG,Ben McEvoy,Hawthorn,Geelong,Away,0,9531,10,5,15,93.8,3,1,6,0,1,3,7,40,0,3,0,90,6,10,16,5,1,0,3,43,0,4,1,1,2,0,116,138
2/04/2018,2018,Round 2,MCG,Jarman Impey,Hawthorn,Geelong,Away,1,9531,5,10,10,62.5,0,2,0,2,2,1,7,396,0,2,0,77,11,5,16,2,2,1,3,0,5,3,1,2,1,0,75,77
2/04/2018,2018,Round 2,MCG,Daniel Howe,Hawthorn,Geelong,Away,1,9531,6,10,12,75,1,1,0,0,2,2,5,180,3,1,1,93,11,5,16,5,1,0,6,0,2,4,2,2,2,1,87,75
