trunc,event_name,path,selection_name,odds
2011-06-05,Match Odds,AFL 2011/Round 11 - 05 June/Hawthorn v Fremantle,Fremantle Dockers,5.4584
2011-06-05,Match Odds,AFL 2011/Round 11 - 05 June/Hawthorn v Fremantle,Hawthorn Hawks,1.2202
2011-06-05,Match Odds,AFL 2011/Round 11 - 05 June/North Melbourne v Adelaide,Adelaide Crows,2.3796
2011-06-05,Match Odds,AFL 2011/Round 11 - 05 June/North Melbourne v Adelaide,North Melbourne Kangaroos,1.7149
2011-06-05,Match Odds,AFL 2011/Round 11 - 05 June/Port Adelaide v Carlton,Carlton Blues,1.2475
2011-06-05,Match Odds,AFL 2011/Round 11 - 05 June/Port Adelaide v Carlton,Port Adelaide Power,5.0156
2011-06-10,Match Odds,AFL 2011/Round 12 - 10 June/St Kilda v Western Bulldogs,St Kilda Saints,1.4293
2011-06-10,Match Odds,AFL 2011/Round 12 - 10 June/St Kilda v Western Bulldogs,Western Bulldogs,3.2534
2011-06-11,Match Odds,AFL 2011/Round 12 - 11 June/Adelaide v West Coast,Adelaide Crows,2.3282
2011-06-11,Match Odds,AFL 2011/Round 12 - 11 June/Adelaide v West Coast,West Coast Eagles,1.7309
2011-06-11,Match Odds,AFL 2011/Round 12 - 11 June/Geelong v Hawthorn,Geelong Cats,1.493
2011-06-11,Match Odds,AFL 2011/Round 12 - 11 June/Geelong v Hawthorn,Hawthorn Hawks,2.9804
2011-06-11,Match Odds,AFL 2011/Round 12 - 11 June/Gold Coast v North Melbourne,Gold Coast Suns,3.5715
2011-06-11,Match Odds,AFL 2011/Round 12 - 11 June/Gold Coast v North Melbourne,North Melbourne Kangaroos,1.3877
2011-06-12,Match Odds,AFL 2011/Round 12 - 12 June/Carlton v Brisbane,Brisbane Lions,15.184
2011-06-12,Match Odds,AFL 2011/Round 12 - 12 June/Carlton v Brisbane,Carlton Blues,1.0669
2011-06-12,Match Odds,AFL 2011/Round 12 - 12 June/Fremantle v Essendon,Essendon Bombers,2.1564
2011-06-12,Match Odds,AFL 2011/Round 12 - 12 June/Fremantle v Essendon,Fremantle Dockers,1.845
2011-06-12,Match Odds,AFL 2011/Round 12 - 12 June/Sydney v Richmond,Richmond Tigers,4.1558
2011-06-12,Match Odds,AFL 2011/Round 12 - 12 June/Sydney v Richmond,Sydney Swans,1.3118
2011-06-13,Match Odds,AFL 2011/Round 12 - 13 June/Melbourne v Collingwood,Collingwood Magpies,1.2261
2011-06-13,Match Odds,AFL 2011/Round 12 - 13 June/Melbourne v Collingwood,Melbourne Demons,5.3009
2011-06-17,Match Odds,AFL 2011/Round 13 - 17 June/Western Bulldogs v Adelaide,Adelaide Crows,3.8902
2011-06-17,Match Odds,AFL 2011/Round 13 - 17 June/Western Bulldogs v Adelaide,Western Bulldogs,1.3389
2011-06-18,Match Odds,AFL 2011/Round 13 - 18 June/Brisbane v Richmond,Brisbane Lions,2.2814
2011-06-18,Match Odds,AFL 2011/Round 13 - 18 June/Brisbane v Richmond,Richmond Tigers,1.7599
2011-06-18,Match Odds,AFL 2011/Round 13 - 18 June/Essendon v North Melbourne,Essendon Bombers,1.766
2011-06-18,Match Odds,AFL 2011/Round 13 - 18 June/Essendon v North Melbourne,North Melbourne Kangaroos,2.2874
2011-06-18,Match Odds,AFL 2011/Round 13 - 18 June/Hawthorn v Gold Coast,Gold Coast Suns,29.5456
2011-06-18,Match Odds,AFL 2011/Round 13 - 18 June/Hawthorn v Gold Coast,Hawthorn Hawks,1.0353
2011-06-18,Match Odds,AFL 2011/Round 13 - 18 June/St Kilda v Geelong,Geelong Cats,1.3523
2011-06-18,Match Odds,AFL 2011/Round 13 - 18 June/St Kilda v Geelong,St Kilda Saints,3.8055
2011-06-19,Match Odds,AFL 2011/Round 13 - 19 June/Carlton v Sydney,Carlton Blues,1.3114
2011-06-19,Match Odds,AFL 2011/Round 13 - 19 June/Carlton v Sydney,Sydney Swans,4.2028
2011-06-19,Match Odds,AFL 2011/Round 13 - 19 June/Melbourne v Fremantle,Fremantle Dockers,2.4039
2011-06-19,Match Odds,AFL 2011/Round 13 - 19 June/Melbourne v Fremantle,Melbourne Demons,1.71
2011-06-19,Match Odds,AFL 2011/Round 13 - 19 June/West Coast v Port Adelaide,Port Adelaide Power,9.9836
2011-06-19,Match Odds,AFL 2011/Round 13 - 19 June/West Coast v Port Adelaide,West Coast Eagles,1.1087
2011-06-24,Match Odds,AFL 2011/Round 14 - 24 June/Hawthorn v Essendon,Essendon Bombers,2.3848
2011-06-24,Match Odds,AFL 2011/Round 14 - 24 June/Hawthorn v Essendon,Hawthorn Hawks,1.7155
2011-06-24,Match Odds,SANFL 2011/Round 13 - 24 June/Norwood v Sturt,Sturt,3.55
2011-06-25,Match Odds,AFL 2011/Round 14 - 25 June/Fremantle v Brisbane,Brisbane Lions,6.0666
2011-06-25,Match Odds,AFL 2011/Round 14 - 25 June/Fremantle v Brisbane,Fremantle Dockers,1.1937
2011-06-25,Match Odds,AFL 2011/Round 14 - 25 June/Gold Coast v Western Bulldogs,Gold Coast Suns,6.4787
2011-06-25,Match Odds,AFL 2011/Round 14 - 25 June/Gold Coast v Western Bulldogs,Western Bulldogs,1.1781
2011-06-25,Match Odds,AFL 2011/Round 14 - 25 June/Richmond v Melbourne,Melbourne Demons,1.8126
2011-06-25,Match Odds,AFL 2011/Round 14 - 25 June/Richmond v Melbourne,Richmond Tigers,2.1986
2011-06-25,Match Odds,AFL 2011/Round 14 - 25 June/Sydney v Collingwood,Collingwood Magpies,1.1509
2011-06-25,Match Odds,AFL 2011/Round 14 - 25 June/Sydney v Collingwood,Sydney Swans,7.6815
2011-06-25,Match Odds,SANFL 2011/Round 13 - 25 June / North Adelaide v Glenelg,Glenelg,1.82
2011-06-25,Match Odds,SANFL 2011/Round 13 - 25 June/Panthers v Eagles,Eagles,1.22
2011-06-25,Match Odds,SANFL 2011/Round 13 - 25 June/Panthers v Eagles,Panthers,2.24
2011-06-25,Match Odds,TSL 2011/Round 10 - 25 June/Devonport v Launceston,Launceston,1.01
2011-06-26,Match Odds,AFL 2011/Round 14 - 26 June/Carlton v West Coast,Carlton Blues,1.2561
2011-06-26,Match Odds,AFL 2011/Round 14 - 26 June/Carlton v West Coast,West Coast Eagles,4.826
2011-06-26,Match Odds,AFL 2011/Round 14 - 26 June/Geelong v Adelaide,Adelaide Crows,11.5688
2011-06-26,Match Odds,AFL 2011/Round 14 - 26 June/Geelong v Adelaide,Geelong Cats,1.091
2011-06-26,Match Odds,AFL 2011/Round 14 - 26 June/Port Adelaide v North Melbourne,North Melbourne Kangaroos,1.4924
2011-06-26,Match Odds,AFL 2011/Round 14 - 26 June/Port Adelaide v North Melbourne,Port Adelaide Power,3.0037
2011-07-01,Match Odds,AFL 2011/Round 15 - 01 July/Western Bulldogs v Melbourne,Melbourne Demons,1.838
2011-07-01,Match Odds,AFL 2011/Round 15 - 01 July/Western Bulldogs v Melbourne,Western Bulldogs,2.1847
2011-07-02,Match Odds,AFL 2011/Round 15 - 02 July/Adelaide v Sydney,Adelaide Crows,3.0366
2011-07-02,Match Odds,AFL 2011/Round 15 - 02 July/Adelaide v Sydney,Sydney Swans,1.4859
2011-07-02,Match Odds,AFL 2011/Round 15 - 02 July/Essendon v Geelong,Essendon Bombers,11.3056
2011-07-02,Match Odds,AFL 2011/Round 15 - 02 July/Essendon v Geelong,Geelong Cats,1.098
2011-07-02,Match Odds,AFL 2011/Round 15 - 02 July/Fremantle v Gold Coast,Fremantle Dockers,1.1317
2011-07-02,Match Odds,AFL 2011/Round 15 - 02 July/Fremantle v Gold Coast,Gold Coast Suns,8.3798
2011-07-02,Match Odds,AFL 2011/Round 15 - 02 July/Richmond v Carlton,Carlton Blues,1.2902
2011-07-02,Match Odds,AFL 2011/Round 15 - 02 July/Richmond v Carlton,Richmond Tigers,4.5038
2011-07-03,Match Odds,AFL 2011/Round 15 - 03 July/Brisbane v Port Adelaide,Brisbane Lions,1.5043
2011-07-03,Match Odds,AFL 2011/Round 15 - 03 July/Brisbane v Port Adelaide,Port Adelaide Power,2.9828
2011-07-03,Match Odds,AFL 2011/Round 15 - 03 July/Collingwood v Hawthorn,Collingwood Magpies,1.295
2011-07-03,Match Odds,AFL 2011/Round 15 - 03 July/Collingwood v Hawthorn,Hawthorn Hawks,4.3716
2011-07-03,Match Odds,AFL 2011/Round 15 - 03 July/North Melbourne v St Kilda,North Melbourne Kangaroos,2.1513
2011-07-03,Match Odds,AFL 2011/Round 15 - 03 July/North Melbourne v St Kilda,St Kilda Saints,1.8597
2011-07-08,Match Odds,AFL 2011/Round 16 - 08 July/West Coast v Geelong,Geelong Cats,1.6804
2011-07-08,Match Odds,AFL 2011/Round 16 - 08 July/West Coast v Geelong,West Coast Eagles,2.4604
2011-07-09,Match Odds,AFL 2011/Round 16 - 09 July/Essendon v Richmond,Essendon Bombers,1.5354
2011-07-09,Match Odds,AFL 2011/Round 16 - 09 July/Essendon v Richmond,Richmond Tigers,2.8446
2011-07-09,Match Odds,AFL 2011/Round 16 - 09 July/Gold Coast v Sydney,Gold Coast Suns,6.8009
2011-07-09,Match Odds,AFL 2011/Round 16 - 09 July/Gold Coast v Sydney,Sydney Swans,1.1708
2011-07-09,Match Odds,AFL 2011/Round 16 - 09 July/Hawthorn v Brisbane,Brisbane Lions,9.0961
2011-07-09,Match Odds,AFL 2011/Round 16 - 09 July/Hawthorn v Brisbane,Hawthorn Hawks,1.1169
2011-07-09,Match Odds,Foxtel Cup 2011/Fixtures 09 July/Williamstown v East Perth,East Perth,3.8
2011-07-09,Match Odds,Foxtel Cup 2011/Fixtures 09 July/Williamstown v East Perth,Williamstown,1.1463
2011-07-09,Match Odds,SANFL 2011/Round 15 - 09 July/Sturt v Port Adelaide,Port Adelaide Magpies,2.08
2011-07-09,Match Odds,VFL 2011/Round 15 - 09 July/Sandringham v Northern Bullants,Northern Bullants,1.73
2011-07-09,Match Odds,VFL 2011/Round 15 - 09 July/Sandringham v Northern Bullants,Sandringham,2.3
2011-07-10,Match Odds,AFL 2011/Round 16 - 10 July/Collingwood v North Melbourne,Collingwood Magpies,1.0899
2011-07-10,Match Odds,AFL 2011/Round 16 - 10 July/Collingwood v North Melbourne,North Melbourne Kangaroos,11.7302
2011-07-10,Match Odds,AFL 2011/Round 16 - 10 July/Port Adelaide v St Kilda,Port Adelaide Power,4.1115
2011-07-10,Match Odds,AFL 2011/Round 16 - 10 July/Port Adelaide v St Kilda,St Kilda Saints,1.3262
2011-07-10,Match Odds,AFL 2011/Round 16 - 10 July/Western Bulldogs v Carlton,Carlton Blues,1.3578
2011-07-10,Match Odds,AFL 2011/Round 16 - 10 July/Western Bulldogs v Carlton,Western Bulldogs,3.813
2011-07-10,Match Odds,SANFL 2011/Round 15 - 10 July/Glenelg v Eagles,Eagles,2.26
2011-07-10,Match Odds,SANFL 2011/Round 15 - 10 July/Glenelg v Eagles,Glenelg,1.8
2011-07-15,Match Odds,AFL 2011/Round 17 - 15 July/Adelaide v Essendon,Adelaide Crows,2.1629
2011-07-15,Match Odds,AFL 2011/Round 17 - 15 July/Adelaide v Essendon,Essendon Bombers,1.8548
2011-07-16,Match Odds,AFL 2011/Round 17 - 16 July/Carlton v Collingwood,Carlton Blues,5.5441
2011-07-16,Match Odds,AFL 2011/Round 17 - 16 July/Carlton v Collingwood,Collingwood Magpies,1.2126
2011-07-16,Match Odds,AFL 2011/Round 17 - 16 July/Melbourne v Port Adelaide,Melbourne Demons,1.3289
2011-07-16,Match Odds,AFL 2011/Round 17 - 16 July/Melbourne v Port Adelaide,Port Adelaide Power,4.0461
2011-07-16,Match Odds,AFL 2011/Round 17 - 16 July/Richmond v Gold Coast,Gold Coast Suns,5.9162
2011-07-16,Match Odds,AFL 2011/Round 17 - 16 July/Richmond v Gold Coast,Richmond Tigers,1.2035
2011-07-16,Match Odds,AFL 2011/Round 17 - 16 July/St Kilda v West Coast,St Kilda Saints,1.8994
2011-07-16,Match Odds,AFL 2011/Round 17 - 16 July/St Kilda v West Coast,West Coast Eagles,2.1024
2011-07-16,Match Odds,Foxtel Cup 2011/Fixtures 16 July/Claremont v Port Adelaide,Claremont,1.3651
2011-07-16,Match Odds,Foxtel Cup 2011/Fixtures 16 July/Claremont v Port Adelaide,Port Adelaide Magpies,4.0
2011-07-16,Match Odds,VFL 2011/Round 16 - 16 July/Geelong v Coburg,Coburg,2.36
2011-07-17,Match Odds,AFL 2011/Round 17 - 17 July/Brisbane v Geelong,Brisbane Lions,9.3847
2011-07-17,Match Odds,AFL 2011/Round 17 - 17 July/Brisbane v Geelong,Geelong Cats,1.1204
2011-07-17,Match Odds,AFL 2011/Round 17 - 17 July/North Melbourne v Western Bulldogs,North Melbourne Kangaroos,3.4087
2011-07-17,Match Odds,AFL 2011/Round 17 - 17 July/North Melbourne v Western Bulldogs,Western Bulldogs,1.4071
2011-07-17,Match Odds,AFL 2011/Round 17 - 17 July/Sydney v Fremantle,Fremantle Dockers,3.6148
2011-07-17,Match Odds,AFL 2011/Round 17 - 17 July/Sydney v Fremantle,Sydney Swans,1.3783
2011-07-22,Match Odds,AFL 2011/Round 18 - 22 July/St Kilda v Adelaide,Adelaide Crows,6.3268
2011-07-22,Match Odds,AFL 2011/Round 18 - 22 July/St Kilda v Adelaide,St Kilda Saints,1.1815
2011-07-23,Match Odds,AFL 2011/Round 18 - 23 July/Essendon v Carlton,Carlton Blues,1.4166
2011-07-23,Match Odds,AFL 2011/Round 18 - 23 July/Essendon v Carlton,Essendon Bombers,3.3876
2011-07-23,Match Odds,AFL 2011/Round 18 - 23 July/Gold Coast v Collingwood,Collingwood Magpies,1.0344
2011-07-23,Match Odds,AFL 2011/Round 18 - 23 July/Gold Coast v Collingwood,Gold Coast Suns,26.5051
2011-07-23,Match Odds,AFL 2011/Round 18 - 23 July/North Melbourne v Brisbane,Brisbane Lions,6.9232
2011-07-23,Match Odds,AFL 2011/Round 18 - 23 July/North Melbourne v Brisbane,North Melbourne Kangaroos,1.1626
2011-07-23,Match Odds,AFL 2011/Round 18 - 23 July/Sydney v Western Bulldogs,Sydney Swans,1.5856
2011-07-23,Match Odds,AFL 2011/Round 18 - 23 July/Sydney v Western Bulldogs,Western Bulldogs,2.6938
2011-07-23,Match Odds,SANFL 2011/Round 17 - 23 July/West Adelaide v Eagles,Eagles,1.66
2011-07-24,Match Odds,AFL 2011/Round 18 - 24 July/Fremantle v West Coast,Fremantle Dockers,2.9875
2011-07-24,Match Odds,AFL 2011/Round 18 - 24 July/Fremantle v West Coast,West Coast Eagles,1.4981
2011-07-24,Match Odds,AFL 2011/Round 18 - 24 July/Geelong v Richmond,Geelong Cats,1.0814
2011-07-24,Match Odds,AFL 2011/Round 18 - 24 July/Geelong v Richmond,Richmond Tigers,13.2308
2011-07-24,Match Odds,AFL 2011/Round 18 - 24 July/Melbourne v Hawthorn,Hawthorn Hawks,1.2553
2011-07-24,Match Odds,AFL 2011/Round 18 - 24 July/Melbourne v Hawthorn,Melbourne Demons,4.8666
2011-07-29,Match Odds,AFL 2011/Round 19 - 29 July/North Melbourne v Carlton,Carlton Blues,1.3358
2011-07-29,Match Odds,AFL 2011/Round 19 - 29 July/North Melbourne v Carlton,North Melbourne Kangaroos,3.9422
2011-07-30,Match Odds,AFL 2011/Round 19 - 30 July/Fremantle v Hawthorn,Fremantle Dockers,2.6047
2011-07-30,Match Odds,AFL 2011/Round 19 - 30 July/Fremantle v Hawthorn,Hawthorn Hawks,1.6158
2011-07-30,Match Odds,AFL 2011/Round 19 - 30 July/Geelong v Melbourne,Geelong Cats,1.0794
2011-07-30,Match Odds,AFL 2011/Round 19 - 30 July/Geelong v Melbourne,Melbourne Demons,13.2084
2011-07-30,Match Odds,AFL 2011/Round 19 - 30 July/Gold Coast v St Kilda,Gold Coast Suns,160.0
2011-07-30,Match Odds,AFL 2011/Round 19 - 30 July/Gold Coast v St Kilda,St Kilda Saints,1.0221
2011-07-30,Match Odds,AFL 2011/Round 19 - 30 July/Western Bulldogs v West Coast,West Coast Eagles,1.6479
2011-07-30,Match Odds,AFL 2011/Round 19 - 30 July/Western Bulldogs v West Coast,Western Bulldogs,2.5258
2011-07-31,Match Odds,AFL 2011/Round 19 - 31 July/Adelaide v Port Adelaide,Adelaide Crows,1.6378
2011-07-31,Match Odds,AFL 2011/Round 19 - 31 July/Adelaide v Port Adelaide,Port Adelaide Power,2.5487
2011-07-31,Match Odds,AFL 2011/Round 19 - 31 July/Collingwood v Essendon,Collingwood Magpies,1.0737
2011-07-31,Match Odds,AFL 2011/Round 19 - 31 July/Collingwood v Essendon,Essendon Bombers,13.88
2011-08-05,Match Odds,AFL 2011/Round 20 - 05 August/St Kilda v Fremantle,Fremantle Dockers,6.472
2011-08-05,Match Odds,AFL 2011/Round 20 - 05 August/St Kilda v Fremantle,St Kilda Saints,1.1749
2011-08-06,Match Odds,AFL 2011/Round 20 - 06 August/Carlton v Melbourne,Carlton Blues,1.1392
2011-08-06,Match Odds,AFL 2011/Round 20 - 06 August/Carlton v Melbourne,Melbourne Demons,8.0127
2011-08-06,Match Odds,AFL 2011/Round 20 - 06 August/Essendon v Sydney,Essendon Bombers,1.8863
2011-08-06,Match Odds,AFL 2011/Round 20 - 06 August/Essendon v Sydney,Sydney Swans,2.0854
2011-08-06,Match Odds,AFL 2011/Round 20 - 06 August/Geelong v Gold Coast,Geelong Cats,1.0173
2011-08-06,Match Odds,AFL 2011/Round 20 - 06 August/Geelong v Gold Coast,Gold Coast Suns,58.9686
2011-08-06,Match Odds,AFL 2011/Round 20 - 06 August/Port Adelaide v Collingwood,Collingwood Magpies,1.03
2011-08-06,Match Odds,AFL 2011/Round 20 - 06 August/Port Adelaide v Collingwood,Port Adelaide Power,33.2085
2011-08-06,Match Odds,Foxtel Cup 2011/Grand Final - 06 August/Claremont v Williamstown,Claremont,2.2188
2011-08-06,Match Odds,Foxtel Cup 2011/Grand Final - 06 August/Claremont v Williamstown,Williamstown,1.7929
2011-08-06,Match Odds,TSL 2011/Round 15 - 06 August/North Hobart v Lauderdale,Lauderdale,2.1014
2011-08-06,Match Odds,VFL 2011/Round 19 - 06 August/Werribee v Bendigo,Bendigo,3.15
2011-08-06,Match Odds,VFL 2011/Round 19 - 06 August/Werribee v Bendigo,Werribee,1.46
2011-08-07,Match Odds,AFL 2011/Round 20 - 07 August/Brisbane v Adelaide,Adelaide Crows,2.3065
2011-08-07,Match Odds,AFL 2011/Round 20 - 07 August/Brisbane v Adelaide,Brisbane Lions,1.7542
2011-08-07,Match Odds,AFL 2011/Round 20 - 07 August/Hawthorn v North Melbourne,Hawthorn Hawks,1.2361
2011-08-07,Match Odds,AFL 2011/Round 20 - 07 August/Hawthorn v North Melbourne,North Melbourne Kangaroos,5.1275
2011-08-07,Match Odds,AFL 2011/Round 20 - 07 August/West Coast v Richmond,Richmond Tigers,12.2504
2011-08-07,Match Odds,AFL 2011/Round 20 - 07 August/West Coast v Richmond,West Coast Eagles,1.0855
2011-08-12,Match Odds,AFL 2011/Round 21 - 12 August/St Kilda v Collingwood,Collingwood Magpies,1.1604
2011-08-12,Match Odds,AFL 2011/Round 21 - 12 August/St Kilda v Collingwood,St Kilda Saints,7.1715
2011-08-13,Match Odds,AFL 2011/Round 21 - 13 August/Brisbane v Gold Coast,Brisbane Lions,1.4002
2011-08-13,Match Odds,AFL 2011/Round 21 - 13 August/Brisbane v Gold Coast,Gold Coast Suns,3.4534
2011-08-13,Match Odds,AFL 2011/Round 21 - 13 August/Fremantle v Carlton,Carlton Blues,1.475
2011-08-13,Match Odds,AFL 2011/Round 21 - 13 August/Fremantle v Carlton,Fremantle Dockers,3.0652
2011-08-13,Match Odds,AFL 2011/Round 21 - 13 August/Hawthorn v Port Adelaide,Hawthorn Hawks,1.0301
2011-08-13,Match Odds,AFL 2011/Round 21 - 13 August/Hawthorn v Port Adelaide,Port Adelaide Power,33.0875
2011-08-13,Match Odds,AFL 2011/Round 21 - 13 August/Western Bulldogs v Essendon,Essendon Bombers,1.6637
2011-08-13,Match Odds,AFL 2011/Round 21 - 13 August/Western Bulldogs v Essendon,Western Bulldogs,2.4928
2011-08-14,Match Odds,AFL 2011/Round 21 - 14 August/Adelaide v Geelong,Adelaide Crows,12.509
2011-08-14,Match Odds,AFL 2011/Round 21 - 14 August/Adelaide v Geelong,Geelong Cats,1.0774
2011-08-14,Match Odds,AFL 2011/Round 21 - 14 August/Melbourne v West Coast,Melbourne Demons,5.6215
2011-08-14,Match Odds,AFL 2011/Round 21 - 14 August/Melbourne v West Coast,West Coast Eagles,1.2072
2011-08-14,Match Odds,AFL 2011/Round 21 - 14 August/Richmond v Sydney,Richmond Tigers,4.0312
2011-08-14,Match Odds,AFL 2011/Round 21 - 14 August/Richmond v Sydney,Sydney Swans,1.3248
2011-08-19,Match Odds,AFL 2011/Round 22 - 19 August/Carlton v Hawthorn,Carlton Blues,2.6876
2011-08-19,Match Odds,AFL 2011/Round 22 - 19 August/Carlton v Hawthorn,Hawthorn Hawks,1.584
2011-08-20,Match Odds,AFL 2011/Round 22 - 20 August/Collingwood v Brisbane,Brisbane Lions,31.005
2011-08-20,Match Odds,AFL 2011/Round 22 - 20 August/Collingwood v Brisbane,Collingwood Magpies,1.0298
2011-08-20,Match Odds,AFL 2011/Round 22 - 20 August/Gold Coast v Adelaide,Adelaide Crows,1.2155
2011-08-20,Match Odds,AFL 2011/Round 22 - 20 August/Gold Coast v Adelaide,Gold Coast Suns,5.5321
2011-08-20,Match Odds,AFL 2011/Round 22 - 20 August/North Melbourne v Fremantle,Fremantle Dockers,3.5094
2011-08-20,Match Odds,AFL 2011/Round 22 - 20 August/North Melbourne v Fremantle,North Melbourne Kangaroos,1.3921
2011-08-20,Match Odds,AFL 2011/Round 22 - 20 August/West Coast v Essendon,Essendon Bombers,5.3372
2011-08-20,Match Odds,AFL 2011/Round 22 - 20 August/West Coast v Essendon,West Coast Eagles,1.2259
2011-08-21,Match Odds,AFL 2011/Round 22 - 21 August/Melbourne v Richmond,Melbourne Demons,2.254
2011-08-21,Match Odds,AFL 2011/Round 22 - 21 August/Melbourne v Richmond,Richmond Tigers,1.7807
2011-08-21,Match Odds,AFL 2011/Round 22 - 21 August/Port Adelaide v Western Bulldogs,Port Adelaide Power,4.8206
2011-08-21,Match Odds,AFL 2011/Round 22 - 21 August/Port Adelaide v Western Bulldogs,Western Bulldogs,1.2566
2011-08-21,Match Odds,AFL 2011/Round 22 - 21 August/Sydney v St Kilda,St Kilda Saints,1.668
2011-08-21,Match Odds,AFL 2011/Round 22 - 21 August/Sydney v St Kilda,Sydney Swans,2.4928
2011-08-26,Match Odds,AFL 2011/Round 23 - 26 August/Fremantle v Collingwood,Collingwood Magpies,1.0401
2011-08-26,Match Odds,AFL 2011/Round 23 - 26 August/Fremantle v Collingwood,Fremantle Dockers,24.3858
2011-08-27,Match Odds,AFL 2011/Round 23 - 27 August/Brisbane v West Coast,Brisbane Lions,4.2149
2011-08-27,Match Odds,AFL 2011/Round 23 - 27 August/Brisbane v West Coast,West Coast Eagles,1.299
2011-08-27,Match Odds,AFL 2011/Round 23 - 27 August/Geelong v Sydney,Geelong Cats,1.0795
2011-08-27,Match Odds,AFL 2011/Round 23 - 27 August/Geelong v Sydney,Sydney Swans,12.6741
2011-08-27,Match Odds,AFL 2011/Round 23 - 27 August/Hawthorn v Western Bulldogs,Hawthorn Hawks,1.1198
2011-08-27,Match Odds,AFL 2011/Round 23 - 27 August/Hawthorn v Western Bulldogs,Western Bulldogs,9.1836
2011-08-27,Match Odds,AFL 2011/Round 23 - 27 August/St Kilda v North Melbourne,North Melbourne Kangaroos,2.2031
2011-08-27,Match Odds,AFL 2011/Round 23 - 27 August/St Kilda v North Melbourne,St Kilda Saints,1.8072
2011-08-28,Match Odds,AFL 2011/Round 23 - 28 August/Adelaide v Richmond,Adelaide Crows,1.3878
2011-08-28,Match Odds,AFL 2011/Round 23 - 28 August/Adelaide v Richmond,Richmond Tigers,3.5317
2011-08-28,Match Odds,AFL 2011/Round 23 - 28 August/Essendon v Port Adelaide,Essendon Bombers,1.053
2011-08-28,Match Odds,AFL 2011/Round 23 - 28 August/Essendon v Port Adelaide,Port Adelaide Power,19.1766
2011-08-28,Match Odds,AFL 2011/Round 23 - 28 August/Melbourne v Gold Coast,Gold Coast Suns,6.8497
2011-08-28,Match Odds,AFL 2011/Round 23 - 28 August/Melbourne v Gold Coast,Melbourne Demons,1.1683
2011-09-02,Match Odds,AFL 2011/Round 24 - 02 September/Collingwood v Geelong,Collingwood Magpies,1.3844
2011-09-02,Match Odds,AFL 2011/Round 24 - 02 September/Collingwood v Geelong,Geelong Cats,3.5677
2011-09-03,Match Odds,AFL 2011/Round 24 - 03 September/Carlton v St Kilda,Carlton Blues,1.9222
2011-09-03,Match Odds,AFL 2011/Round 24 - 03 September/Carlton v St Kilda,St Kilda Saints,2.081
2011-09-03,Match Odds,AFL 2011/Round 24 - 03 September/Gold Coast v Hawthorn,Gold Coast Suns,6.149
2011-09-03,Match Odds,AFL 2011/Round 24 - 03 September/Gold Coast v Hawthorn,Hawthorn Hawks,1.1905
2011-09-03,Match Odds,AFL 2011/Round 24 - 03 September/Sydney v Brisbane,Brisbane Lions,7.5911
2011-09-03,Match Odds,AFL 2011/Round 24 - 03 September/Sydney v Brisbane,Sydney Swans,1.1373
