7,,Everton FC,Premier League,"176,40 Mill. €",22,"338,50 Mill. €",30,"162,10 Mill. €","91,9 %",2010-11-15
8,,West Ham United,Premier League,"116,65 Mill. €",29,"307,50 Mill. €",30,"190,85 Mill. €","163,6 %",2010-11-15
9,,Leicester City,Championship,"31,93 Mill. €",33,"303,00 Mill. €",30,"271,08 Mill. €","849,1 %",2010-11-15
10,,Southampton FC,League One,"15,43 Mill. €",28,"235,35 Mill. €",28,"219,93 Mill. €","1,425,8 %",2010-11-15
11,,Watford FC,Championship,"10,60 Mill. €",25,"189,50 Mill. €",36,"178,90 Mill. €","1,687,7 %",2010-11-15
12,,Crystal Palace,Championship,"17,15 Mill. €",29,"181,33 Mill. €",25,"164,18 Mill. €","957,3 %",2010-11-15
13,,Newcastle United,Premier League,"78,75 Mill. €",27,"174,48 Mill. €",29,"95,73 Mill. €","121,6 %",2010-11-15
14,,Burnley FC,Championship,"34,60 Mill. €",29,"156,75 Mill. €",24,"122,15 Mill. €","353,0 %",2010-11-15
15,,Brighton & Hove Albion,League One,"5,95 Mill. €",26,"154,10 Mill. €",30,"148,15 Mill. €","2,489,9 %",2010-11-15
16,,AFC Bournemouth,League One,"3,93 Mill. €",27,"134,75 Mill. €",26,"130,83 Mill. €","3,333,1 %",2010-11-15
17,,Wolverhampton Wanderers,Premier League,"72,50 Mill. €",26,"117,30 Mill. €",32,"44,80 Mill. €","61,8 %",2010-11-15
18,,Huddersfield Town,League One,"11,10 Mill. €",25,"117,10 Mill. €",31,"106,00 Mill. €","955,0 %",2010-11-15
19,,Fulham FC,Premier League,"100,25 Mill. €",27,"116,50 Mill. €",20,"16,25 Mill. €","16,2 %",2010-11-15
20,,Cardiff City,Championship,"32,30 Mill. €",25,"56,40 Mill. €",32,"24,10 Mill. €","74,6 %",2010-11-15
 , ,Total value of all clubs, ,"2,67 Bill. €",534,"7,80 Bill. €  ",0,"5,13 Bill. €","192,3 %",2010-11-15
1,,Manchester City,Premier League,"433,50 Mill. €",25,"1,07 Bill. €",32,"635,00 Mill. €","146,5 %",2011-11-15
2,,Chelsea FC,Premier League,"421,00 Mill. €",26,"967,75 Mill. €",37,"546,75 Mill. €","129,9 %",2011-11-15
3,,Liverpool FC,Premier League,"244,00 Mill. €",24,"912,50 Mill. €",32,"668,50 Mill. €","274,0 %",2011-11-15
4,,Manchester United,Premier League,"405,30 Mill. €",28,"851,00 Mill. €",31,"445,70 Mill. €","110,0 %",2011-11-15
5,,Tottenham Hotspur,Premier League,"274,55 Mill. €",26,"834,50 Mill. €",28,"559,95 Mill. €","204,0 %",2011-11-15
6,,Arsenal FC,Premier League,"291,30 Mill. €",30,"582,70 Mill. €",32,"291,40 Mill. €","100,0 %",2011-11-15
7,,Everton FC,Premier League,"141,50 Mill. €",23,"338,50 Mill. €",30,"197,00 Mill. €","139,2 %",2011-11-15
8,,West Ham United,Championship,"72,90 Mill. €",26,"307,50 Mill. €",30,"234,60 Mill. €","321,8 %",2011-11-15
9,,Leicester City,Championship,"38,30 Mill. €",25,"303,00 Mill. €",30,"264,70 Mill. €","691,1 %",2011-11-15
10,,Southampton FC,Championship,"18,83 Mill. €",30,"235,35 Mill. €",28,"216,53 Mill. €","1,150,2 %",2011-11-15
11,,Watford FC,Championship,"17,53 Mill. €",28,"189,50 Mill. €",36,"171,98 Mill. €","981,3 %",2011-11-15
12,,Crystal Palace,Championship,"21,30 Mill. €",32,"181,33 Mill. €",25,"160,03 Mill. €","751,3 %",2011-11-15
13,,Newcastle United,Premier League,"103,00 Mill. €",26,"174,48 Mill. €",29,"71,48 Mill. €","69,4 %",2011-11-15
14,,Burnley FC,Championship,"23,60 Mill. €",23,"156,75 Mill. €",24,"133,15 Mill. €","564,2 %",2011-11-15
15,,Brighton & Hove Albion,Championship,"15,28 Mill. €",30,"154,10 Mill. €",30,"138,83 Mill. €","908,8 %",2011-11-15
16,,AFC Bournemouth,League One,"4,38 Mill. €",32,"134,75 Mill. €",26,"130,38 Mill. €","2,980,0 %",2011-11-15
17,,Wolverhampton Wanderers,Premier League,"73,50 Mill. €",23,"117,30 Mill. €",32,"43,80 Mill. €","59,6 %",2011-11-15
18,,Huddersfield Town,League One,"9,63 Mill. €",25,"117,10 Mill. €",31,"107,48 Mill. €","1,116,6 %",2011-11-15
19,,Fulham FC,Premier League,"108,75 Mill. €",27,"116,50 Mill. €",20,"7,75 Mill. €","7,1 %",2011-11-15
20,,Cardiff City,Championship,"27,88 Mill. €",28,"56,40 Mill. €",32,"28,53 Mill. €","102,3 %",2011-11-15
 , ,Total value of all clubs, ,"2,75 Bill. €",537,"7,80 Bill. €  ",0,"5,05 Bill. €","184,0 %",2011-11-15
1,,Manchester City,Premier League,"498,25 Mill. €",25,"1,07 Bill. €",32,"570,25 Mill. €","114,5 %",2012-11-15
2,,Chelsea FC,Premier League,"387,00 Mill. €",23,"967,75 Mill. €",37,"580,75 Mill. €","150,1 %",2012-11-15
3,,Liverpool FC,Premier League,"241,30 Mill. €",26,"912,50 Mill. €",32,"671,20 Mill. €","278,2 %",2012-11-15
4,,Manchester United,Premier League,"441,00 Mill. €",28,"851,00 Mill. €",31,"410,00 Mill. €","93,0 %",2012-11-15
5,,Tottenham Hotspur,Premier League,"254,50 Mill. €",24,"834,50 Mill. €",28,"580,00 Mill. €","227,9 %",2012-11-15
6,,Arsenal FC,Premier League,"284,75 Mill. €",27,"582,70 Mill. €",32,"297,95 Mill. €","104,6 %",2012-11-15
7,,Everton FC,Premier League,"125,00 Mill. €",22,"338,50 Mill. €",30,"213,50 Mill. €","170,8 %",2012-11-15
8,,West Ham United,Premier League,"91,70 Mill. €",23,"307,50 Mill. €",30,"215,80 Mill. €","235,3 %",2012-11-15
9,,Leicester City,Championship,"26,05 Mill. €",23,"303,00 Mill. €",30,"276,95 Mill. €","1,063,1 %",2012-11-15
10,,Southampton FC,Premier League,"68,50 Mill. €",25,"235,35 Mill. €",28,"166,85 Mill. €","243,6 %",2012-11-15
11,,Watford FC,Championship,"22,05 Mill. €",35,"189,50 Mill. €",36,"167,45 Mill. €","759,4 %",2012-11-15
12,,Crystal Palace,Championship,"18,70 Mill. €",28,"181,33 Mill. €",25,"162,63 Mill. €","869,7 %",2012-11-15
13,,Newcastle United,Premier League,"158,00 Mill. €",28,"174,48 Mill. €",29,"16,48 Mill. €","10,4 %",2012-11-15
14,,Burnley FC,Championship,"20,08 Mill. €",27,"156,75 Mill. €",24,"136,68 Mill. €","680,8 %",2012-11-15
15,,Brighton & Hove Albion,Championship,"24,05 Mill. €",29,"154,10 Mill. €",30,"130,05 Mill. €","540,7 %",2012-11-15
16,,AFC Bournemouth,League One,"6,35 Mill. €",33,"134,75 Mill. €",26,"128,40 Mill. €","2,022,0 %",2012-11-15
17,,Wolverhampton Wanderers,Championship,"70,05 Mill. €",29,"117,30 Mill. €",32,"47,25 Mill. €","67,5 %",2012-11-15
18,,Huddersfield Town,Championship,"16,35 Mill. €",27,"117,10 Mill. €",31,"100,75 Mill. €","616,2 %",2012-11-15
19,,Fulham FC,Premier League,"80,55 Mill. €",24,"116,50 Mill. €",20,"35,95 Mill. €","44,6 %",2012-11-15
20,,Cardiff City,Championship,"33,70 Mill. €",28,"56,40 Mill. €",32,"22,70 Mill. €","67,4 %",2012-11-15
 , ,Total value of all clubs, ,"2,87 Bill. €",534,"7,80 Bill. €  ",0,"4,93 Bill. €","172,0 %",2012-11-15
1,,Manchester City,,-,,"1,07 Bill. €",32,"1,07 Bill. €",-,2014-10-15
2,,Chelsea FC,,-,,"967,75 Mill. €",37,"967,75 Mill. €",-,2014-10-15
3,,Liverpool FC,,-,,"912,50 Mill. €",32,"912,50 Mill. €",-,2014-10-15
4,,Manchester United,,-,,"851,00 Mill. €",31,"851,00 Mill. €",-,2014-10-15
5,,Tottenham Hotspur,,-,,"834,50 Mill. €",28,"834,50 Mill. €",-,2014-10-15
6,,Arsenal FC,,-,,"582,70 Mill. €",32,"582,70 Mill. €",-,2014-10-15
7,,Everton FC,,-,,"338,50 Mill. €",30,"338,50 Mill. €",-,2014-10-15
8,,West Ham United,,-,,"307,50 Mill. €",30,"307,50 Mill. €",-,2014-10-15
9,,Leicester City,,-,,"303,00 Mill. €",30,"303,00 Mill. €",-,2014-10-15
10,,Southampton FC,,-,,"235,35 Mill. €",28,"235,35 Mill. €",-,2014-10-15
11,,Watford FC,,-,,"189,50 Mill. €",36,"189,50 Mill. €",-,2014-10-15
12,,Crystal Palace,,-,,"181,33 Mill. €",25,"181,33 Mill. €",-,2014-10-15
13,,Newcastle United,,-,,"174,48 Mill. €",29,"174,48 Mill. €",-,2014-10-15
14,,Burnley FC,,-,,"156,75 Mill. €",24,"156,75 Mill. €",-,2014-10-15
15,,Brighton & Hove Albion,,-,,"154,10 Mill. €",30,"154,10 Mill. €",-,2014-10-15
16,,AFC Bournemouth,,-,,"134,75 Mill. €",26,"134,75 Mill. €",-,2014-10-15
17,,Wolverhampton Wanderers,,-,,"117,30 Mill. €",32,"117,30 Mill. €",-,2014-10-15
18,,Huddersfield Town,,-,,"117,10 Mill. €",31,"117,10 Mill. €",-,2014-10-15
19,,Fulham FC,,-,,"116,50 Mill. €",20,"116,50 Mill. €",-,2014-10-15
20,,Cardiff City,,-,,"56,40 Mill. €",32,"56,40 Mill. €",-,2014-10-15
 , ,Total value of all clubs, ,-,0.0,"7,80 Bill. € -",0,"7,80 Bill. €",-,2014-10-15
1,,Manchester City,Premier League,"472,75 Mill. €",24,"1,07 Bill. €",32,"595,75 Mill. €","126,0 %",2013-11-15
2,,Chelsea FC,Premier League,"458,75 Mill. €",25,"967,75 Mill. €",37,"509,00 Mill. €","111,0 %",2013-11-15
3,,Liverpool FC,Premier League,"285,50 Mill. €",23,"912,50 Mill. €",32,"627,00 Mill. €","219,6 %",2013-11-15
4,,Manchester United,Premier League,"407,50 Mill. €",29,"851,00 Mill. €",31,"443,50 Mill. €","108,8 %",2013-11-15
5,,Tottenham Hotspur,Premier League,"313,00 Mill. €",24,"834,50 Mill. €",28,"521,50 Mill. €","166,6 %",2013-11-15
6,,Arsenal FC,Premier League,"355,50 Mill. €",28,"582,70 Mill. €",32,"227,20 Mill. €","63,9 %",2013-11-15
7,,Everton FC,Premier League,"168,25 Mill. €",26,"338,50 Mill. €",30,"170,25 Mill. €","101,2 %",2013-11-15
8,,West Ham United,Premier League,"96,00 Mill. €",26,"307,50 Mill. €",30,"211,50 Mill. €","220,3 %",2013-11-15
9,,Leicester City,Championship,"26,60 Mill. €",23,"303,00 Mill. €",30,"276,40 Mill. €","1,039,1 %",2013-11-15
10,,Southampton FC,Premier League,"112,50 Mill. €",24,"235,35 Mill. €",28,"122,85 Mill. €","109,2 %",2013-11-15
11,,Watford FC,Championship,"32,75 Mill. €",27,"189,50 Mill. €",36,"156,75 Mill. €","478,6 %",2013-11-15
12,,Crystal Palace,Premier League,"59,25 Mill. €",32,"181,33 Mill. €",25,"122,08 Mill. €","206,0 %",2013-11-15
13,,Newcastle United,Premier League,"165,50 Mill. €",24,"174,48 Mill. €",29,"8,98 Mill. €","5,4 %",2013-11-15
14,,Burnley FC,Championship,"18,48 Mill. €",22,"156,75 Mill. €",24,"138,28 Mill. €","748,4 %",2013-11-15
15,,Brighton & Hove Albion,Championship,"29,08 Mill. €",30,"154,10 Mill. €",30,"125,03 Mill. €","430,0 %",2013-11-15
16,,AFC Bournemouth,Championship,"13,65 Mill. €",31,"134,75 Mill. €",26,"121,10 Mill. €","887,2 %",2013-11-15
17,,Wolverhampton Wanderers,League One,"22,25 Mill. €",26,"117,30 Mill. €",32,"95,05 Mill. €","427,2 %",2013-11-15
18,,Huddersfield Town,Championship,"14,25 Mill. €",24,"117,10 Mill. €",31,"102,85 Mill. €","721,8 %",2013-11-15
19,,Fulham FC,Premier League,"88,50 Mill. €",25,"116,50 Mill. €",20,"28,00 Mill. €","31,6 %",2013-11-15
20,,Cardiff City,Premier League,"74,50 Mill. €",28,"56,40 Mill. €",32,"-18,10 Mill. €","-24,3 %",2013-11-15
 , ,Total value of all clubs, ,"3,21 Bill. €",521,"7,80 Bill. €  ",0,"4,58 Bill. €","142,6 %",2013-11-15
1,,Manchester City,Premier League,"518,00 Mill. €",23,"1,07 Bill. €",32,"550,50 Mill. €","106,3 %",2016-10-15
2,,Chelsea FC,Premier League,"516,30 Mill. €",26,"967,75 Mill. €",37,"451,45 Mill. €","87,4 %",2016-10-15
3,,Liverpool FC,Premier League,"387,20 Mill. €",27,"912,50 Mill. €",32,"525,30 Mill. €","135,7 %",2016-10-15
4,,Manchester United,Premier League,"534,25 Mill. €",27,"851,00 Mill. €",31,"316,75 Mill. €","59,3 %",2016-10-15
5,,Tottenham Hotspur,Premier League,"370,50 Mill. €",23,"834,50 Mill. €",28,"464,00 Mill. €","125,2 %",2016-10-15
6,,Arsenal FC,Premier League,"468,50 Mill. €",29,"582,70 Mill. €",32,"114,20 Mill. €","24,4 %",2016-10-15
7,,Everton FC,Premier League,"239,25 Mill. €",28,"338,50 Mill. €",30,"99,25 Mill. €","41,5 %",2016-10-15
8,,West Ham United,Premier League,"241,50 Mill. €",27,"307,50 Mill. €",30,"66,00 Mill. €","27,3 %",2016-10-15
9,,Leicester City,Premier League,"210,50 Mill. €",26,"303,00 Mill. €",30,"92,50 Mill. €","43,9 %",2016-10-15
10,,Southampton FC,Premier League,"199,00 Mill. €",27,"235,35 Mill. €",28,"36,35 Mill. €","18,3 %",2016-10-15
11,,Watford FC,Premier League,"128,50 Mill. €",28,"189,50 Mill. €",36,"61,00 Mill. €","47,5 %",2016-10-15
12,,Crystal Palace,Premier League,"161,75 Mill. €",25,"181,33 Mill. €",25,"19,58 Mill. €","12,1 %",2016-10-15
13,,Newcastle United,Championship,"127,35 Mill. €",27,"174,48 Mill. €",29,"47,13 Mill. €","37,0 %",2016-10-15
14,,Burnley FC,Premier League,"70,00 Mill. €",22,"156,75 Mill. €",24,"86,75 Mill. €","123,9 %",2016-10-15
15,,Brighton & Hove Albion,Championship,"47,85 Mill. €",27,"154,10 Mill. €",30,"106,25 Mill. €","222,0 %",2016-10-15
16,,AFC Bournemouth,Premier League,"121,75 Mill. €",27,"134,75 Mill. €",26,"13,00 Mill. €","10,7 %",2016-10-15
17,,Wolverhampton Wanderers,Championship,"49,80 Mill. €",31,"117,30 Mill. €",32,"67,50 Mill. €","135,5 %",2016-10-15
18,,Huddersfield Town,Championship,"18,95 Mill. €",24,"117,10 Mill. €",31,"98,15 Mill. €","517,9 %",2016-10-15
19,,Fulham FC,Championship,"55,90 Mill. €",26,"116,50 Mill. €",20,"60,60 Mill. €","108,4 %",2016-10-15
20,,Cardiff City,Championship,"40,80 Mill. €",28,"56,40 Mill. €",32,"15,60 Mill. €","38,2 %",2016-10-15
 , ,Total value of all clubs, ,"4,51 Bill. €",528,"7,80 Bill. €  ",0,"3,29 Bill. €","73,0 %",2016-10-15
1,,Manchester City,Premier League,"441,25 Mill. €",24,"1,07 Bill. €",32,"627,25 Mill. €","142,2 %",2014-11-15
2,,Chelsea FC,Premier League,"444,75 Mill. €",24,"967,75 Mill. €",37,"523,00 Mill. €","117,6 %",2014-11-15
3,,Liverpool FC,Premier League,"331,50 Mill. €",25,"912,50 Mill. €",32,"581,00 Mill. €","175,3 %",2014-11-15
4,,Manchester United,Premier League,"461,00 Mill. €",27,"851,00 Mill. €",31,"390,00 Mill. €","84,6 %",2014-11-15
5,,Tottenham Hotspur,Premier League,"265,75 Mill. €",27,"834,50 Mill. €",28,"568,75 Mill. €","214,0 %",2014-11-15
6,,Arsenal FC,Premier League,"408,30 Mill. €",27,"582,70 Mill. €",32,"174,40 Mill. €","42,7 %",2014-11-15
7,,Everton FC,Premier League,"168,25 Mill. €",24,"338,50 Mill. €",30,"170,25 Mill. €","101,2 %",2014-11-15
8,,West Ham United,Premier League,"108,25 Mill. €",23,"307,50 Mill. €",30,"199,25 Mill. €","184,1 %",2014-11-15
9,,Leicester City,Premier League,"54,00 Mill. €",28,"303,00 Mill. €",30,"249,00 Mill. €","461,1 %",2014-11-15
10,,Southampton FC,Premier League,"152,50 Mill. €",22,"235,35 Mill. €",28,"82,85 Mill. €","54,3 %",2014-11-15
11,,Watford FC,Championship,"36,35 Mill. €",32,"189,50 Mill. €",36,"153,15 Mill. €","421,3 %",2014-11-15
12,,Crystal Palace,Premier League,"71,75 Mill. €",28,"181,33 Mill. €",25,"109,58 Mill. €","152,7 %",2014-11-15
13,,Newcastle United,Premier League,"126,25 Mill. €",31,"174,48 Mill. €",29,"48,23 Mill. €","38,2 %",2014-11-15
14,,Burnley FC,Premier League,"44,75 Mill. €",26,"156,75 Mill. €",24,"112,00 Mill. €","250,3 %",2014-11-15
15,,Brighton & Hove Albion,Championship,"25,10 Mill. €",30,"154,10 Mill. €",30,"129,00 Mill. €","513,9 %",2014-11-15
16,,AFC Bournemouth,Championship,"19,15 Mill. €",31,"134,75 Mill. €",26,"115,60 Mill. €","603,7 %",2014-11-15
17,,Wolverhampton Wanderers,Championship,"22,45 Mill. €",27,"117,30 Mill. €",32,"94,85 Mill. €","422,5 %",2014-11-15
18,,Huddersfield Town,Championship,"19,25 Mill. €",31,"117,10 Mill. €",31,"97,85 Mill. €","508,3 %",2014-11-15
19,,Fulham FC,Championship,"39,95 Mill. €",30,"116,50 Mill. €",20,"76,55 Mill. €","191,6 %",2014-11-15
20,,Cardiff City,Championship,"59,55 Mill. €",30,"56,40 Mill. €",32,"-3,15 Mill. €","-5,3 %",2014-11-15
 , ,Total value of all clubs, ,"3,30 Bill. €",547,"7,80 Bill. €  ",0,"4,50 Bill. €","136,3 %",2014-11-15
1,,Manchester City,,-,,"1,07 Bill. €",32,"1,07 Bill. €",-,2018-10-15
2,,Chelsea FC,,-,,"967,75 Mill. €",37,"967,75 Mill. €",-,2018-10-15
3,,Liverpool FC,,-,,"912,50 Mill. €",32,"912,50 Mill. €",-,2018-10-15
4,,Manchester United,,-,,"851,00 Mill. €",31,"851,00 Mill. €",-,2018-10-15
5,,Tottenham Hotspur,,-,,"834,50 Mill. €",28,"834,50 Mill. €",-,2018-10-15
6,,Arsenal FC,,-,,"582,70 Mill. €",32,"582,70 Mill. €",-,2018-10-15
7,,Everton FC,,-,,"338,50 Mill. €",30,"338,50 Mill. €",-,2018-10-15
8,,West Ham United,,-,,"307,50 Mill. €",30,"307,50 Mill. €",-,2018-10-15
9,,Leicester City,,-,,"303,00 Mill. €",30,"303,00 Mill. €",-,2018-10-15
10,,Southampton FC,,-,,"235,35 Mill. €",28,"235,35 Mill. €",-,2018-10-15
11,,Watford FC,,-,,"189,50 Mill. €",36,"189,50 Mill. €",-,2018-10-15
12,,Crystal Palace,,-,,"181,33 Mill. €",25,"181,33 Mill. €",-,2018-10-15
13,,Newcastle United,,-,,"174,48 Mill. €",29,"174,48 Mill. €",-,2018-10-15
14,,Burnley FC,,-,,"156,75 Mill. €",24,"156,75 Mill. €",-,2018-10-15
15,,Brighton & Hove Albion,,-,,"154,10 Mill. €",30,"154,10 Mill. €",-,2018-10-15
16,,AFC Bournemouth,,-,,"134,75 Mill. €",26,"134,75 Mill. €",-,2018-10-15
17,,Wolverhampton Wanderers,,-,,"117,30 Mill. €",32,"117,30 Mill. €",-,2018-10-15
18,,Huddersfield Town,,-,,"117,10 Mill. €",31,"117,10 Mill. €",-,2018-10-15
19,,Fulham FC,,-,,"116,50 Mill. €",20,"116,50 Mill. €",-,2018-10-15
20,,Cardiff City,,-,,"56,40 Mill. €",32,"56,40 Mill. €",-,2018-10-15
 , ,Total value of all clubs, ,-,0.0,"7,80 Bill. € -",0,"7,80 Bill. €",-,2018-10-15
1,,Manchester City,Premier League,"514,50 Mill. €",24,"1,07 Bill. €",32,"554,00 Mill. €","107,7 %",2015-11-15
2,,Chelsea FC,Premier League,"542,50 Mill. €",25,"967,75 Mill. €",37,"425,25 Mill. €","78,4 %",2015-11-15
3,,Liverpool FC,Premier League,"356,00 Mill. €",26,"912,50 Mill. €",32,"556,50 Mill. €","156,3 %",2015-11-15
4,,Manchester United,Premier League,"393,25 Mill. €",26,"851,00 Mill. €",31,"457,75 Mill. €","116,4 %",2015-11-15
5,,Tottenham Hotspur,Premier League,"297,00 Mill. €",25,"834,50 Mill. €",28,"537,50 Mill. €","181,0 %",2015-11-15
6,,Arsenal FC,Premier League,"402,00 Mill. €",24,"582,70 Mill. €",32,"180,70 Mill. €","45,0 %",2015-11-15
7,,Everton FC,Premier League,"208,50 Mill. €",28,"338,50 Mill. €",30,"130,00 Mill. €","62,4 %",2015-11-15
8,,West Ham United,Premier League,"165,75 Mill. €",28,"307,50 Mill. €",30,"141,75 Mill. €","85,5 %",2015-11-15
9,,Leicester City,Premier League,"99,60 Mill. €",25,"303,00 Mill. €",30,"203,40 Mill. €","204,2 %",2015-11-15
10,,Southampton FC,Premier League,"193,75 Mill. €",26,"235,35 Mill. €",28,"41,60 Mill. €","21,5 %",2015-11-15
11,,Watford FC,Premier League,"85,25 Mill. €",29,"189,50 Mill. €",36,"104,25 Mill. €","122,3 %",2015-11-15
12,,Crystal Palace,Premier League,"121,00 Mill. €",29,"181,33 Mill. €",25,"60,33 Mill. €","49,9 %",2015-11-15
13,,Newcastle United,Premier League,"165,25 Mill. €",29,"174,48 Mill. €",29,"9,23 Mill. €","5,6 %",2015-11-15
14,,Burnley FC,Championship,"44,15 Mill. €",29,"156,75 Mill. €",24,"112,60 Mill. €","255,0 %",2015-11-15
15,,Brighton & Hove Albion,Championship,"29,30 Mill. €",29,"154,10 Mill. €",30,"124,80 Mill. €","425,9 %",2015-11-15
16,,AFC Bournemouth,Premier League,"59,75 Mill. €",30,"134,75 Mill. €",26,"75,00 Mill. €","125,5 %",2015-11-15
17,,Wolverhampton Wanderers,Championship,"31,75 Mill. €",28,"117,30 Mill. €",32,"85,55 Mill. €","269,4 %",2015-11-15
18,,Huddersfield Town,Championship,"14,00 Mill. €",26,"117,10 Mill. €",31,"103,10 Mill. €","736,4 %",2015-11-15
19,,Fulham FC,Championship,"34,70 Mill. €",30,"116,50 Mill. €",20,"81,80 Mill. €","235,7 %",2015-11-15
20,,Cardiff City,Championship,"43,20 Mill. €",25,"56,40 Mill. €",32,"13,20 Mill. €","30,6 %",2015-11-15
 , ,Total value of all clubs, ,"3,80 Bill. €",541,"7,80 Bill. €  ",0,"4,00 Bill. €","105,2 %",2015-11-15
1,,Manchester City,Premier League,"524,25 Mill. €",23,"1,07 Bill. €",32,"544,25 Mill. €","103,8 %",2016-11-15
2,,Chelsea FC,Premier League,"522,30 Mill. €",26,"967,75 Mill. €",37,"445,45 Mill. €","85,3 %",2016-11-15
3,,Liverpool FC,Premier League,"378,20 Mill. €",27,"912,50 Mill. €",32,"534,30 Mill. €","141,3 %",2016-11-15
4,,Manchester United,Premier League,"548,25 Mill. €",27,"851,00 Mill. €",31,"302,75 Mill. €","55,2 %",2016-11-15
5,,Tottenham Hotspur,Premier League,"373,50 Mill. €",24,"834,50 Mill. €",28,"461,00 Mill. €","123,4 %",2016-11-15
6,,Arsenal FC,Premier League,"490,50 Mill. €",29,"582,70 Mill. €",32,"92,20 Mill. €","18,8 %",2016-11-15
7,,Everton FC,Premier League,"248,25 Mill. €",28,"338,50 Mill. €",30,"90,25 Mill. €","36,4 %",2016-11-15
8,,West Ham United,Premier League,"246,00 Mill. €",27,"307,50 Mill. €",30,"61,50 Mill. €","25,0 %",2016-11-15
9,,Leicester City,Premier League,"215,50 Mill. €",26,"303,00 Mill. €",30,"87,50 Mill. €","40,6 %",2016-11-15
10,,Southampton FC,Premier League,"205,00 Mill. €",27,"235,35 Mill. €",28,"30,35 Mill. €","14,8 %",2016-11-15
11,,Watford FC,Premier League,"129,50 Mill. €",28,"189,50 Mill. €",36,"60,00 Mill. €","46,3 %",2016-11-15
12,,Crystal Palace,Premier League,"160,75 Mill. €",25,"181,33 Mill. €",25,"20,58 Mill. €","12,8 %",2016-11-15
13,,Newcastle United,Championship,"127,35 Mill. €",27,"174,48 Mill. €",29,"47,13 Mill. €","37,0 %",2016-11-15
14,,Burnley FC,Premier League,"69,00 Mill. €",22,"156,75 Mill. €",24,"87,75 Mill. €","127,2 %",2016-11-15
15,,Brighton & Hove Albion,Championship,"47,85 Mill. €",27,"154,10 Mill. €",30,"106,25 Mill. €","222,0 %",2016-11-15
16,,AFC Bournemouth,Premier League,"121,75 Mill. €",27,"134,75 Mill. €",26,"13,00 Mill. €","10,7 %",2016-11-15
17,,Wolverhampton Wanderers,Championship,"49,80 Mill. €",31,"117,30 Mill. €",32,"67,50 Mill. €","135,5 %",2016-11-15
18,,Huddersfield Town,Championship,"18,95 Mill. €",24,"117,10 Mill. €",31,"98,15 Mill. €","517,9 %",2016-11-15
19,,Fulham FC,Championship,"55,90 Mill. €",26,"116,50 Mill. €",20,"60,60 Mill. €","108,4 %",2016-11-15
20,,Cardiff City,Championship,"40,80 Mill. €",28,"56,40 Mill. €",32,"15,60 Mill. €","38,2 %",2016-11-15
 , ,Total value of all clubs, ,"4,57 Bill. €",529,"7,80 Bill. €  ",0,"3,23 Bill. €","70,5 %",2016-11-15
1,,Manchester City,Premier League,"629,50 Mill. €",21,"1,07 Bill. €",32,"439,00 Mill. €","69,7 %",2017-11-15
2,,Chelsea FC,Premier League,"631,90 Mill. €",26,"967,75 Mill. €",37,"335,85 Mill. €","53,1 %",2017-11-15
3,,Liverpool FC,Premier League,"514,50 Mill. €",29,"912,50 Mill. €",32,"398,00 Mill. €","77,4 %",2017-11-15
4,,Manchester United,Premier League,"592,75 Mill. €",25,"851,00 Mill. €",31,"258,25 Mill. €","43,6 %",2017-11-15
5,,Tottenham Hotspur,Premier League,"551,00 Mill. €",24,"834,50 Mill. €",28,"283,50 Mill. €","51,5 %",2017-11-15
6,,Arsenal FC,Premier League,"508,00 Mill. €",26,"582,70 Mill. €",32,"74,70 Mill. €","14,7 %",2017-11-15
7,,Everton FC,Premier League,"335,25 Mill. €",31,"338,50 Mill. €",30,"3,25 Mill. €","1,0 %",2017-11-15
8,,West Ham United,Premier League,"215,90 Mill. €",24,"307,50 Mill. €",30,"91,60 Mill. €","42,4 %",2017-11-15
9,,Leicester City,Premier League,"243,50 Mill. €",26,"303,00 Mill. €",30,"59,50 Mill. €","24,4 %",2017-11-15
10,,Southampton FC,Premier League,"255,60 Mill. €",27,"235,35 Mill. €",28,"-20,25 Mill. €","-7,9 %",2017-11-15
11,,Watford FC,Premier League,"151,50 Mill. €",31,"189,50 Mill. €",36,"38,00 Mill. €","25,1 %",2017-11-15
12,,Crystal Palace,Premier League,"190,60 Mill. €",27,"181,33 Mill. €",25,"-9,28 Mill. €","-4,9 %",2017-11-15
13,,Newcastle United,Premier League,"137,00 Mill. €",27,"174,48 Mill. €",29,"37,48 Mill. €","27,4 %",2017-11-15
14,,Burnley FC,Premier League,"91,50 Mill. €",25,"156,75 Mill. €",24,"65,25 Mill. €","71,3 %",2017-11-15
15,,Brighton & Hove Albion,Premier League,"99,00 Mill. €",28,"154,10 Mill. €",30,"55,10 Mill. €","55,7 %",2017-11-15
16,,AFC Bournemouth,Premier League,"116,75 Mill. €",27,"134,75 Mill. €",26,"18,00 Mill. €","15,4 %",2017-11-15
17,,Wolverhampton Wanderers,Championship,"73,20 Mill. €",27,"117,30 Mill. €",32,"44,10 Mill. €","60,2 %",2017-11-15
18,,Huddersfield Town,Premier League,"58,00 Mill. €",26,"117,10 Mill. €",31,"59,10 Mill. €","101,9 %",2017-11-15
19,,Fulham FC,Championship,"73,25 Mill. €",24,"116,50 Mill. €",20,"43,25 Mill. €","59,0 %",2017-11-15
20,,Cardiff City,Championship,"39,75 Mill. €",27,"56,40 Mill. €",32,"16,65 Mill. €","41,9 %",2017-11-15
